text,food,service,place,price
"Rau không hẳn là bị hỏng hoàn toàn, nhưng cuống thì dai. Đây là lần đầu tiên tôi đến Nha Trang mà thấy rau không tươi như vậy. Có thể thấy cả vây tôm trong món rau xào. Không nên đến đây.",1,0,0,0
Nem cuốn và canh tom yum tôm chưa bóc vỏ đều nhạt nhẽo. Khăn ướt được tính vào hóa đơn. Có mùi khó chịu từ ngoài đường nên tốt nhất là nên ngồi ở bàn phía sau.,1,0,0,1
Dịch vụ rất chậm!!!!!!! Chậm đến mức tôi phải hủy một phần đơn hàng và rời đi...,0,1,0,0
"Nơi tệ nhất ở Nha Trang. Không có dịch vụ, không có khăn ướt, mà lại tính 6.000 won cho ba khăn ướt. …",0,1,0,1
Một quán cà phê tồi tàn. Khăn ăn thì phải trả tiền. Đồ ăn thì tệ.,1,0,1,1
"Extremely bad experience – stay away

This was honestly one of the worst meals I’ve ever had. The food was bad and the …",1,0,0,0
"Buôn bán k có đạo đức. Chặt chém khách du lịch. Phần này mà lấy 270k?

Cập nhật ngày hm sau: bị tiêu chảy từ tối đến sáng mai. Hic!!! Rất là đáng chú ý! Nên tránh!",0,0,0,1
"Đừng bao giờ đến đây. Cơm gà dai lắm, lại còn bọc kín người nữa chứ. Đồ ăn vỉa hè ở đây giá 140.000 đồng. Vừa nhạt nhẽo vừa mất vệ sinh.",1,0,1,1
"Mình đã mua bánh mì sanwich ở đây hai lần: 1 mua về là sáng hôm sau móc cứ nghĩ do mua cận date quá, 2 cũng móc nhưng mà date vẫn còn hai ngày. Nhân viên thì mình cũng không quan tâm khách lắm.",1,1,0,0
"Bánh mì làm loại chả lụa rẻ tiền toàn bột với hàn the, bánh bao thì ra nhớt, bánh sầu riêng thì độn chúi với tinh mùi sầu riêng. Bán giá đắt nhưng chất lượng quá tệ",1,0,0,1
Bánh ko bt để bao nhiêu ngày r quá là cứng ăn bánh donut cứ tưỡng ăn bánh quy socola thì bị chua ko hiểu cái từ giấy vsattp là đi mua trên mạng hay mượn của ngta nữa quá thất vọng,1,0,0,0
"Họ thậm chí còn không buồn hâm nóng bánh mì sandwich

Món tiramisu giá 80k mà họ cứ quảng cáo là siêu ngon lại có vị như giày… tránh xa ra, quán tệ hại 😑",1,0,0,1
Cà chua trong cơm có mốc mà cửa hàng chế biến luôn ko lựa ra,1,0,1,0
"Quán chật, đồ ăn dở, quán ngay chợ mà cơm chiên dương châu 60k ( mà nó dở hơn 20k ngoài đường) nói chung ăn không ngon",1,0,1,1
Quá mắc bỏ tiền mà đồ ăn không ra j đồ ăn ít,1,0,0,1
Nhân viên thái độ với khách lại trước toàn bán sau . ( Mất dạy),0,1,0,0
Lại mua đồ thì hỏi mua cái gì hỏi khách hàng cọc vậy à bộ quán không biết đào tạo nvien nch lịch sự với khách hàng hay sao nch kiểu bố đời ngang với khách hàng vậy à 😡😡 …,0,1,0,0
"Mình đặt cơm gà Hải Nam singapore style với hi vọng như cái tên. Ai ngờ ăn chẳng khác gì cơm gà Việt Nam, đã v gà còn tanh với bở. Mình rất thất vọng với tên gọi cũng như giá tiền, thật sự không xứng đáng",1,0,0,1
"Đây là quán tệ nhất thành phố, thịt dai và xơ.",1,0,0,0
"Nhà hàng tệ hại, tôi không khuyên ai nên đến đây.

Tôi gọi món tom yum, nhưng họ mang ra một loại súp tôm với vài cây nấm nổi lềnh …",1,0,0,0
"Quán cà phê tệ nhất. Đồ ăn thì kinh khủng. Tôi không muốn viết quá nhiều điều tiêu cực, nhưng hãy tin tôi.",1,0,0,0
Cảnh báo! Hãy tránh những cảnh báo này!,0,0,0,0
"Thất vọng, trang trí tồi tệ, và đồ ăn còn tệ hơn nữa.",1,0,1,0
"Nơi này thật kinh khủng, đồ ăn kinh tởm, chúng tôi gọi tôm và sườn nhưng chẳng có món nào ngon cả!",1,0,0,0
Tệ hại hết sức. Họ tính tiền khăn ướt. Rau muống xào dở tệ. Mì gạo thì nhão nhoẹt.,1,0,0,1
Họ tính tiền cho những thứ không hề tồn tại rồi bắt bạn phải trả tiền! Hãy tránh xa nơi này.,0,0,0,1
"Gọi có 2 phần đồ ăn đợi 40-50p chưa có đồ ăn, tới từ lúc quán đông cho đến lúc còn vài bàn vẫn chưa có đồ ăn.",0,1,0,0
"1 trải nghiệm rất tệ khi ở đà nẵng,cơm ko ngon và phục vụ thì quá tệ,1 tiếng cho đĩa cơm gà trong khi các thành viên khác đã ăn xong từ lâu",1,1,0,0
"Ăn tạm được,quán nhớp nhìn vào thấy chuột chạy lúc ăn, thái độ nhân viên không thân thiện nếu muốn ăn đùi ko, ép ăn. Cạch luôn cho đẹp trời.",3,1,1,0
"Đồ ăn rất ít và ngọt, 1 phần cơm 35k k xứng đáng tiền bỏ ra chút nào, quán rất vắng khách chắc vì các lý do đó",1,0,0,1
"Lên món quá chậm . Chỉ ưu tiên phục vụ cho khách đoàn . Mực chiên xù thì chỉ thấy mực không thấy bột chiên, miếng mực quá to làm đau răng!🤬🤬 …",1,1,0,0
Quán rất nóng nhưng không có một cái quạt nào. Trà uống tính tiền. Bàn ăn không có khăn giấy cả khô và ướt. Đem đồ ăn ra cũng Không đưa nước mắm hay nước tương ta. Nhân viên phục vụ rất tệ. Không đáng có một sao nào.,0,1,1,0
Món ăn ra quá chậm,0,1,0,0
"Đồ ăn quá chán, vừa đắt vừa chán",1,0,0,1
Làm lâu và đồ ăn ko chất lượng.,1,1,0,0
Đừng ăn ở đây: đồ ăn rất tệ và toàn bộ nhà hàng rất bẩn.,1,0,1,0
Giá cả không hợp lý,0,0,0,1
"Đồ ăn kinh tởm, phục vụ tệ",1,1,0,0
"bãi biển rất dơ , hải sản tươi nhưng chế biến rất dở",1,0,1,0
"Hải sản không tươi, thái độ tệ",1,1,0,0
Thái độ nhân viên kh tốt rất khó chịu với khách hàng,0,1,0,0
"Thật tuyệt nếu bạn thích mực cao su, tôm hùm dai và gián khắp nơi trên sàn nhà 🤢🤢",1,0,1,0
"Ăn 3 năm trước thì dĩa rau sống  nguyên con giun đất , mới ăn lại thì nguyên tổ trứng sâu róm . Quản lý thì qua loa đền bù cho mấy chén chè . Đồ ăn thì ok , ăn được",1,1,0,0
"-kg niêm yết giá
- tính tiền ghi buil thủ công
- 2 người ăn: 286k gồm thịt kho tôm, canh đầu cá bông lau (toàn xương), sườn kho …",3,0,0,1
"Nhờ gói giúp đồ ăn thừa mang về mà cầm đống bọc kêu tự làm đi, thái độ rất chi là ...",0,1,0,0
"phần cơm thịt luộc cà pháo 70k nhưng thịt toàn mỡ, cà pháo chua đen!!!",1,0,0,1
"Mắc khỏi bàn ; cơm trong dĩa cũng tính là 1 dĩa cơm thêm nha :)
Không tới lần 2",3,0,0,1
"Món ăn tệ, giá quá đắt",1,0,0,1
Mac nhu cho _ thua com binh dan 30k,0,0,0,1
Chảnh chó. Giá trên trời,0,1,0,1
Chỉ nên đến những thủy cung để quay phim... Món ăn không ngon và lại đắt tiền.,1,0,0,1
"Đồ ăn ở đây cay, họ thậm chí không hề báo trước, không ngon, mà lại đắt hơn những nơi khác. Không có lời chào hỏi hay sự tôn trọng nào, bàn ghế thì bẩn, không được lau chùi và cũ kỹ. Tôi hối hận vì đã đến đó 🤢 …",1,1,1,1
"Hôm qua chúng tôi bị ngộ độc hải sản ở đây.

Chúng tôi không khuyến khích điều này.",1,0,0,0
"Cơm dở nhất tôi từng ăn ở Việt Nam trong ba năm qua. Hoàn toàn nhạt nhẽo, và họ cho 30 gram nước sốt vào mỗi kg cơm. Mọi thứ đều ngon, trừ đồ ăn.",1,0,0,0
Tôi không hiểu tại sao lại có đánh giá này... Phần ngon nhất là tương cà.,3,0,0,0
"Chúng tôi đến, gọi sò điệp và hàu, và bị ngộ độc thực phẩm! Chúng tôi đã trả 1.000.000 đồng chỉ để được một cái ôm từ một người bạn da trắng.",1,0,0,1
"Đồ cân tại hồ nhưng ốc hương ăn bị xạm, ốm (như đồ đông lạnh). Sò lông xào tỏi bị sống. Chế biến không ngon",1,0,0,0
"Chúng tôi chọn nhà hàng này vì nó hứa hẹn nhiều món ăn và giá cả có vẻ hấp dẫn. Thật không may, chuyến thăm của chúng tôi rất đáng thất vọng: …",0,0,0,0
Đầu bếp ko bik nấu ah. Ngừoi ta dặn luộc để cúng mà rụng càng rụng cẳn ra đổ thừa do cua sống vậy ko bik làm cho nó chết r hâp ah. Làm ăn sống nhăn. 1 lần là chạy.,1,0,0,0
"Món ăn qua ngày, cơm cúng như đá, khô quẹt như nước đường, râu luột từ tuần trước, never come back",1,0,0,0
"Nghe review mới đến quán nhưng cảm nhận dịch vụ thật sự tệ .
Mình vô rất lịch sự gọi món nhưng quán đã để cho mình đợi tận 1 tiếng khi nhắc đến 4-5 lần mới mang lên cho mình được 1 món, độ chuyên nghiệp của quán và nhân …",0,1,0,0
View đẹp - nhà hàng sạch sẽ - nhân viên từ a bắt hải sản ở tủ ra đến các b nhân viên phục vụ thái độ rất tốt - nhanh nhẹn .,0,2,2,0
"Tôi thấy con gián lớn nhất từ ​​trước đến nay ở đó - chúng dài khoảng 5 cm! Có rất nhiều.
Mì hải sản không ngon và không tươi, hải sản ở đó toàn là hải sản đông lạnh.
Bẩn thỉu và bàn ghế thì dính.
Tôm thì tạm được.",1,0,1,0
"Được cái rộng rãi, thoáng nhưng đồ ăn quá dở. Ăn hải sản mà nguội, tanh, chế biến kém, giá mắc so với các quán dọc tuyến đường.",1,0,2,1
"Đồ ăn mắc, nhà vệ sinh thì dơ, phục vụ thì kém. Nói chung là so với số tiền bỏ ra thì quá tệ.",0,1,1,1
"Tết nhất đi 7 người hết 4tr2 mang cục tức đem về.
Làm thiếu đồ ăn cho khách.
Khi tính tiền check bill mới phát hiện ra, ko cho khách cancel. Mà chạy …",1,1,0,1
"Không ngon, giá cũng cứng hơn so với các quán cơm niêu khác. Cá kho tộ k ngon, sườn non cũng k ngon… 2vk 2 bé gần 1tr",1,0,0,1
"Nhà hàng dơ, bước vào cổng mùi nặng khó chịu, đồ ăn không ngon. Còn nhầm menu nữa.",1,0,1,0
"Thất vọng kinh khủng khi trải nghiệm tại nhà hàng Việt Xưa Phan Thiết
MỌI NGƯỜI ĐỪNG GHÉ RƯỚC BỰC VÀO NGƯỜI
1. NHÂN VIÊN: thái độ phục vụ của nhân viên nhà hàng mà quá tệ!! …",0,1,0,0
"Buổi trưa mình dắt cả nhà vô ăn cơm niêu là chỉ ăn cơm. Nhưng vô lại chèo kéo mua bán hải sản. Cơm sống, món ăn lên lâu. Nói chung không đúng với quán cơm niêu ""Việt Xưa""",1,1,0,0
Đồ ăn dở tệ. Quá thất vọng. Mua toang hải sản sống mà nấu ra ăn dở tệ,1,0,0,0
"Trải nghiệm không tốt, sẽ không quay lại

Mình và gia đình đến quán với kỳ vọng sẽ có một bữa ăn ngon miệng, nhưng thật sự …",0,0,0,0
"Mực đông lạnh, gọi món hấp mà cuối bữa mới đem ra. Ăn cơm trưa mà nhân viên đứng nhìn không, kệ khách. Nhân viên thiếu quan sát. 8 khách phải để gọi khăn, gọi thì đem ra 5c.",1,1,0,0
Mình đến quán lần trước đã muốn vote 1 sao vì thái độ nhân viên tại quán. Mình đến ăn mà như đến xin ấy. Giá cơm cũng ko phải bình dân để mà cân nhắc bỏ qua việc thái độ phục vụ. …,0,1,0,3
Trải nghiệm dịch vụ quá tệ,0,1,0,0
Con già nhỏ con thái độ như lol,0,1,0,0
Kêu 1 dĩa cơm đợi 30p,0,1,0,0
"Quán làm rất lâu, đã dặn mua đêm đi và cho 2 người ăn, quán không kèm theo dụng cụ ăn và dồn cơm vào 1 hộp, trong khi nhiêu đây là 160.000đ, QUÁ TỆ !!!",0,1,0,1
"Cơm khá đắt, nhưng đồ ăn rất ít, nhạt nhẽo",1,0,0,1
"Cơm bình thường,   phục vụ kém",1,1,0,0
"Nhà hàng sang trọng, view biển mát. Nhân viên phục vụ kém. Quán không có đông khách, vậy mà mang bia không mang đá. Khăn lạnh không có lạnh…. Đồ ăn thì mắc mà không ngon. Nói chung là với tầm giá này thì chê",1,1,2,1
"Không khí tệ, đồ ăn nêm nếm nhạt nhẽo, thịt kho 3-4 miếng thịt + 1 trứng: 180k, phục vụ chậm chạp, nhắc 3-4 lần mới đem lên, mosn thì dở tệ nhưng giá trên trời, nói chung đi ăn né quán này ra.",1,1,0,1
"Quán này review ảo, đi ăn là nên cẩn thận. Để đồ hồ hải sản sống nhưng làm hải sản chết đem ra cho khách, lừa đảo kg tươi. Ốc hương thúi quắc. Phục vụ rất tệ lơ là, chậm chạp. Kg gian ồn ào bát nháo",1,1,1,0
"Quán ồn ào, ầm ĩ, đinh tai nhức óc.
Ra món lâu, ra dĩa rau rồi 30ph sau mới ra món kho và canh.
Đồ ăn dở.",1,1,1,0
"Quá tệ, phục vụ lâu, mà nhân viên thì chạy vòng vòng mà k biết cách phục vụ. Đồ ăn ra lâu mà thiếu đồ tùm lum. Quá tệ",0,1,0,0
"Nhà hàng lớn, hải sản nhiều mà nấu dỡ dã man.No see again",1,0,0,0
"Phục vụ chậm, hết món k báo... chờ đợi mệt mỏi",0,1,0,0
"Thật sự quá thất vọng khi đến đây!!!

Mình đã trả hơn 1 triệu cho bữa ăn cho 2 người nhưng thật sự không ăn được món …",1,0,0,1
"Đồ ăn bị hư, chua và nhớt nhưng cả quán từ nv đến quản lí ko 1 lời xin lỗi khách, còn gây khó dễ khi đổi lại món khác",1,1,0,0
"Quán tệ kinh khủng, mất 2 tiếng đồng hồ đói lả người mà chỉ ra được mỗi rau muống xào tỏi. Xếp hàng để tính tiền cũng rề rà, nv thì tụm ba tụm bảy mà không một ai take care tính tiền cho khách, hỏi thì đùn đẩy nhau. …",0,1,0,0
"Đặt đồ tươi nhưng mang đồ đông lạnh ra phục vụ, lấp liếm.",1,0,0,0
"Thức ăn dở, chế biến không tốt.
Món hấp thái mặn. Món nghêu nướng nhưng chỉ là hấp và chế mỡ hành vào, rất dở. Nhà mình đặt chế biến 4 con tôm hùm bông nhưng nướng khô, không hấp dẫn, sốt cũng …",1,0,0,0
Mình ko thể ngờ một nhà hàng có hệ thống mà đồ ăn ôi thiu :))) nếu đồ ăn chất lượng thì giá cả ko thành vấn đề nhưng ở đây ko những nấu dở còn đồ ăn đã ôi thiu mà giá cả còn quá đắt so với chất lượng,1,0,0,1
"Đồ ăn tệ, nhân viên phục vụ không chuyên nghiệp, để khách hàng đợi lâu và lên món không đúng. Nên tránh quán này.",1,1,0,0
"Không gian sạch - rộng, view đẹp.
Đồ ăn cực tệ
Canh chua cá mú có mùi thủm, hôi thối …",1,0,2,0
Đồ ăn tạm được. Phục vụ kém.,3,1,0,0
"Đồ ăn từ Hải sản đến cơm cái gì cũng mặn , gia vị tạm thật sự không có ngon , chắc do quán đông (?) nên quán rất rất bẩn",1,0,1,0
"Đồ ăn mắc, nhân viên phục vụ chậm chạp lề mề, chế biến không hợp vệ sinh",1,1,1,1
"Dine in | Dinner | ₫300,000-400,000
Nhà hàng nhìn rộng, to, sang trọng.
Nhưng đồ ăn rất mắc và không ngon. Đặc biệt là rất ăn gian. Ăn cơm gia đình mà …",1,0,2,1
"Gọi điện đặt bàn nhưng lại đòi phụ thu 200k cho phòng máy lạnh, bên mik từ chối xong họ lại gọi lại, thông báo ko phụ thu nx. Chặt chém",0,0,0,1
"Giá quá cao. rất cao . SIÊU HÉT GIÁ
NHÂN VIÊN PHỤC VỤ CHẬM, Phục vụ lâu , đợi rất lâu :) . hét giá vào r bất ngờ , ko nên đi",0,1,0,1
Cẩn thận những FAKE REVIEWS 5 sao!!! Quán đã MUA REVIEW rất nhiều!!! KHÔNG HIỂU SAO LẠI ĐƯỢC 5 SAO!!! …,0,0,0,0
Gọi 1.2 ký tôm mũ ni. Lúc bắt thì tươi. Chế biến lại là hàng đông lạnh. Làm ăn kh uy tín. Tôm bỡ như chết đã lâu. Không hề tươi ngon.,1,0,0,0
"nhân viên phuc vụ ko co chuyên nghiep . mang lộn đồ khách kêu . va mang cá lên để quên trên bàn khác ko mang bàn minh goik , noi chung minh sẽ ko ghe lại quan nay . vi phuc vụ quá dở",0,1,0,0
"Thứ 7 này có đến ăn, đồ ăn siêu dỡ tệ, toàn hàng đông lạnh, nêm nếm nhạc nhẽo. Nhà hàng cần xem lại chứ bán vậy cho khách tệ quá luôn ấy. Mình sẽ ko đến 1 lần nào nữa",1,0,0,0
"Mang tiếng đi biển. Ăn con bạch tuộc bằng đúng ngón tay út. Nhân viên phục vụ thì chậm, thái độ. Nói chung là dở",1,1,0,0
"Đồ ăn dở tệ , giá đắt không nên vào .
The food is terrible, the prices are expensive, don't go there.",1,0,0,1
"Đồ ăn ngon, không gian gọn gàng, phục vụ nhanh, giá hợp lý",2,2,2,2
