,rating,text,word_count
2472,5 sao,"Không gian đẹp, nhân viên nhiệt tình, thức ăn ngon.
Nhà vệ sinh sạch sẽ. Để xe trước quán, nhưng khi đông khách phải để xe trong hầm tòa nhà kế bên hơi bất tiện.",35
2473,5 sao,Món ăn ngon. Quán phục vụ nhiệt tình vui vẻ nha mọi người,13
2474,5 sao,"Đến quán năm ngoái nay đánh giá; thực đơn phong phú các món nướng, chế biến vừa ăn - thực phẩm tươi.
View rạch Bến Nghé sân thượng thoáng mát; nhưng khá ám khói.  Chi phí phù hợp. Nên thử món Riêu cua bắp bò.",45
2475,5 sao,"Đồ ăn ngon mà ra món không quá nhanh, không gian mát mẻ thoáng, đặt trước sẽ được quán decor sẵn, rất xinh xẻo. Quán nằm trong hẻm nên không gian đủ yên tĩnh để trò chuyện, nhạc cũng không kiểu đùng đùng khó chịu.
Nhân viên siêu hỗ trợ nhiệt tình, cute, 100 điểm lun ạ. Giá ổn lắm, share ra tầm 200-250k/người vẫn no nê 🥰 Highly rec nhen",71
2476,4 sao,"Đồ ăn tương đối ổn, có gỏi bò và tôm phô mai ăn ngon và đậm vị.
Bò nướng bếp đá được bò mềm nhưng ko tẩm ướp gia vị nên ăn hơi chán.
Không gian trên lầu 2 ở ngoài trời khá thoáng, thích hợp tiệc tùng.",48
2477,5 sao,"Đồ ăn hơi mặn nhưng nói chung là OK 🤤 Nên tới nhé.
Tui chỉ up ảnh món ngon thoy",20
2478,4 sao,"Cả nhà muốn thử 1 quán nướng theo phong cách mới, nên đã chọn quán này, đặt bàn trên sân thượng 🥳
Ấn tượng lúc mới vào khá tốt, không gian trên sân thượng thoáng mát, nhạc DJ hay, không quá to 🥰
Dịch vụ chu đáo và tinh tế đến từ mấy bạn phục vụ, tuy nhiên cảm giác khó chịu bắt đầu xuất hiện... 😅
Đồ ăn lên quá chậm, mỗi lúc 1 món, cách nhau 10-15', mà hôm đó là giữa tuần, ăn hết 1 món, đợi dài cổ chưa thấy món tiếp theo đâu, tụt mút muốn đi về luôn 🤬
Một điều thất vọng nữa là hình ảnh món ăn trên menu khác với thực tế, không đầy đặn như trên hình 😵‍💫
Định vote 2 sao, nhưng điều vớt vát để cho thêm 2 sao là đồ ăn ở đây ngon, phù hợp với nhậu văn phòng vào buổi tối 😋",157
2479,5 sao,"ENGLISH BELOW]
Ở đây có đầy đủ các món ăn Việt. Giá có hơi cao hơn trung bình xíu thôi nhưng với vị trí trung tâm quận 1 và chất lượng món ăn thì thật sự đáng đồng tiền. Đồ ăn ngon, được trình bày đẹp mắt và thực phẩm tươi. Cuối tuần quán khá đông nhưng sẽ được nhân viên xếp bàn khá nhanh, mình thấy ở đây hay có tiệc sinh nhật hay sự kiện vào cuối tuần được tổ chức trên tầng trên.

Món mình gọi:
Gỏi bò nướng: thịt bò thơm vừa ăn ko bị dai cũng ko bị bở, sốt trộn chua chua ngọt ngọt phù hợp với món ăn và có thêm tí mè nên ăn cũng thơm hơn
Mực sữa chiên giòn sốt me: dù là mực sữa và chiên giòn nhưng khi ăn vẫn cảm nhận được thịt mực. Sốt me chua chua ăn kèm khá ngon với mực
Cơm cháy bách hoa: cơm được chiên phồng lên có nhân là chả lụa. Đi kèm sốt cay the the
Khay hải sản: tổng hợp nhiều loại hải sản, khay khá to nên phù hợp cho nhóm từ 3-4 người. Hải sản tươi ngon. Bạn nào muốn thử nhiều loại hải sản với cách làm khác nhau nên gọi khay này nhen, rất ngon luôn.
Cơm rang dưa bò: cơm rang ko bị khô, vừa ăn.

They have iconic dishes from different parts of Vietnam. The price is a bit higher than average but given that the location is downtown and the quality of food is pretty good, it is totally worth it. Not only the food tastes good, but the presentation is also well done. It is busier during the weekend but you will be seated quite quickly. They usually have birthday parties or events going on on the upper floor so it can be quite loud.

Things I order:
Gỏi bò nướng: This is a dish where they mix different vegetables like onions and peppermint with grilled beef along with a special vinegar sauce. The beef tastes good, not overcooked or raw. The sauce is sweet and sour which suits the dish. There are also sesame seeds topped on top to create a good smell overall.
Mực sữa chiên giòn sốt me: this is fry baby squid dipped in tamarind sauce. This is a great appetizer, something tasty to start with. The sauce is well-made and goes well with the fried squid
Cơm cháy bách hoa: the rice is fried until hard and crispy, but before it turns brown or burnt. There will be a piece of chả inside, and a special sauce that is a bit spicy to eat with
Khay hải sản: this is like a charcuterie board for seafood. It is quite big so for 3-4 people. This is a must if you want to try different types of seafood and methods of cooking. There are also a lot of vegetables, and sauces that come with the board. The seafood is really good, and it is fresh
Cơm rang dưa bò: this is beef fried rice with pickled cabbage. This is one of the iconic vietnamese dishes. The fried rice is well-cooked and not too dry.",538
2480,2 sao,"Mình thấy giá ở quán rất đắt so với mặt bằng vs chất lượng xung quanh, đồ ăn thì cũng không ngon như Warning Zone, tầm tiền này thì có những quán như The Gang tới ăn còn có nhạc quẩy đùng đùng vui hơn nhiều. Nói chung là sẽ ko chọn quán này cho những bữa tiệc đông người thêm lần nào nữa. Giá quá đắt nhưng chất lượng tệ so vs hầu hết mấy quán nhậu nổi khác hiện nay.

Hình dưới là mẹt hải sản mà gần 800k bằng bữa đi ăn ốc 4 người ăn no nê",101
2481,4 sao,"Không gian không được rộng lắm, nhạc hơi ồn khó nói chuyện
Đồ ăn 8/10 điểm",16
2482,4 sao,"Quán đông khách, đồ ăn mới lạ & ngon. Giá hơi cao.",12
2483,4 sao,"Không gian quán thoáng mát & sạch sẽ.
Nhân viên quán thân thiện & chu đáo nhẹ nhàng với khách.
Đồ ăn ngon.
Thích họp để tụ tập la cà teambuilding các kiểu.",33
2484,5 sao,"Thức ăn ngon, nhân viên phục vụ rất chu đáo và không gian phù hợp với nhiều lứa tuổi vì có rất nhiều lựa chọn như sân thượng, phòng máy lạnh hoặc không 😊",34
2485,4 sao,"mình đi ăn cùng gia đình vào tối t7, mình đến khoảng 6h thì quán khá vắng, đa phần là khách lẻ và gia đình, đến 7h30 thì đông các bạn trẻ đến quán. mình gọi khá nhiều, đa phần đồ ăn vừa vị, không nhiều không ít, mình đi 8 người thường gọi mỗi món 2 phần. nhân viên khá nhiệt tình, take care tận tâm. gia đình mình đi có người lớn tuổi thì trước 19h sẽ phù hợp hơn hoặc quán cũng có hỗ trợ phòng riêng sẽ ổn hơn. với cả mình có gọi lẩu riêu cua thì lẩu ăn cùng bún chứ không ăn bánh đa cua, muốn bánh đa thì phải gọi thêm riêng, nếu đổi thành bánh đa từ đầu sẽ ổn hơn.",130
2486,5 sao,"Đồ ăn ngon, không khí thoải mái, không gian không đông đúc, lịch sự, các bạn nhân viên nhanh nhẹn, recomment ốc nướng tiêu nhaaa",25
2487,5 sao,"Đồ ăn ngon, các bạn nhân viên dễ thương, 10 điểm chất lượng ạ😆",14
2488,5 sao,"Đồ ăn ngon,  nhân viên nhiệt tình vui vẻ. 10đ",10
2489,5 sao,"Món ăn vừa miện ,ngon , đã ăn rất nhiều lần ở đây và sẽ còn quay lại nữa",19
2490,5 sao,11 người ăn gần hết menu luôn. Món nào cũng ngon hết á. Uống bia ê hề ê hề. Tổng thiệt hại là 252k/ng. Quá gẻ.,26
2491,5 sao,"Đồ ăn rất ok, nhân viên phục vụ nhiệt tình, quán ngồi phía trên hơi nóng",16
2492,4 sao,"Quán trang trời đẹp, đồ ăn phong phú, cũng ngon.
Các món trang trí đẹp.
Tuy nhiên nhân viên phục vụ không nhiệt tình nên giảm 1 sao.
#nguyenman0101",29
2493,5 sao,"Vui vẻ nhiệt tình, đồ ăn siêu ngon, đã ghé lại nhiều lần, địa điểm quen thuộc của công ty, cực mê combo hải sản và siêu thịt",28
2494,4 sao,"Món ăn đa dạng kiểu Âu, Thái, Hàn, Việt... Bài trí món đẹp, hương vị tươi ngon.
Phục vụ tốt.
Không gian rộng chia thành nhiều khu vực ngồi cho các nhóm lớn/nhỏ lựa chọn.",35
2495,5 sao,"Món ăn ngon, nhân viên thân thiện, nhiệt tình hỗ trợ, quán thoáng mát dù hơi ồn tí",18
2496,5 sao,"Buổi tối ăn trên sân thượng mát mẻ, nên chọn ăn tối ở đây với bạn bè đồng nghiệp tận hưởng cảm giác thoải mái sau 1 ngày làm việc mệt mỏi",32
2497,4 sao,"Lần thứ n ăn tại Mộc Riêu, quán quen của phòng mình luôn:)). Địa điểm: ngay mặt đường Võ Văn Kiệt, quán rộng rãi và bố trí rất ok. Bọn mình hay ngồi phòng máy lạnh nếu đi buổi trưa và ngồi sân thượng ngoài trời mấy hôm buổi tối;)) thật sự thấy rất thoải mái, mặc dù hôm nào đi thì cũng thấy quán gần full bàn . . Đồ ăn: đồ ăn ngon và mang lên nhanh, không bao giờ phải đợi lâu. À duy nhất có 1 hôm mình đợi mãi ko mang đủ món lên, hoá ra bạn order bị nhầm lẫn nên quên mất món của mình. Món ưa thích là salat bò, chân gà, thú linh hoa tiêu( cũng rất hay cho mấy anh thích nhậu nè), cơm chiên sò điệp xanh... nói chung là mình ăn gần hết menu của quán rồi.. Giá cả: so mặt bằng chung của những quán ăn nhậu có view như vậy thì là trung bình, phần thường 89k,139k,159k,199k. 1 phần đầy đặn. Nhóm mình đi trung bình mỗi ng tầm 300k là thoải mái ( nếu ko uống bia nhiều).. Điểm trừ duy nhất: gửi xe nếu ít thì sẽ đc nv bảo vệ mang đi gửi cho ở toà nhà gần đó, mấy bữa mình đi đông quá nên phải tự đi gửi @@ đi bộ mỏi chân hic. Sẽ ghé quán thường xuyên ^^",239
2498,5 sao,"Sinh nhật ông anh được mời đến quán này, nằm trong hẻm nên khá yên tỉnh, đc cái lúc ăn uống có âm nhạc kiểu aucotic mở khá hay du dương bên tai, đồ ăn thì bày biện trang trí bao đẹp, đập chất nghệ thuật, các anh chị đầu bếp đúng là nghệ sĩ, ăn vào thì cực ngon, đáng để bạn trải nghiệm 1 lần, lưu ý k nên thử khi bạn đang viêm màng túi nhé. Các bạn nhân viên siêu kute siêu dễ thương luôn. Sẽ quay lại đây nữa, mộc hãy đợi đấy",98
2499,5 sao,"Review mới: Quay trở lại Mộc Riêu Nướng lần này đã đổi không gian, trang trí thiết kế cực chill, đồ ăn cũng ngon lắm, đậm đà, các bạn nhân viên ở đây thì cực nhiệt tình và cứ gặp khách là chào từ đầu ngõ tới cuối ngõ, thích sự lịch thiệp của quán đối với KH như vậy. Ngoài gửi xe hơi xa ra chút thì mọi thứ 10đ k có nhưng. Do mình đặt trước nên đồ ăn cũng lên nhanh. View đẹp, thoáng, đèn nhạc chớp chớp các kiểu sinh động như bar pub :))).

Review cũ: Quán không gian thoáng, đẹp, thích hợp tập tụ. Đồ ăn ngon .",114
2500,5 sao,"Đồ ăn ở đây thì ngon hết nước chấm 😋 . View đẹp , nhìn quán lạ mắt , khá vừa ý chỗ phục vụ. Thân thiện lắm. Đồ ăn gọi ra cũng có nhanh k phải đợi lâu lắm đâu, rất chuyên nghiệp 👍",45
2501,5 sao,"Đồ ăn ngon, nhân viên dễ thương, nhà vệ sinh sạch sẽ. 10 điểm",14
2502,5 sao,"Đồ ăn ở Tiệm hầu hết là ngon nhưng riêng khẩu vị của gia đình mình hôm đó thì cá chẽm không được tươi cho lắm nhưng cũng ở mức chấp nhận được , nhân viên đến bảo vệ chu đáo nhiệt tình cần gì là mang ra liền , giá tuỳ món ăn nhưng nói chung là ở mức chấp nhận được , mọi người có dịp thì ghé trãi nghiệm nhé",73
2503,4 sao,"Chi nhánh duy nhất có phòng riêng, hơi khó tìm, gửi xe cũng xa chổ ăn, quán cũng k được rộng lắm hơi chật, món ăn thì ngon mà không gian hơi chán",33
2504,5 sao,"Đồ ăn ngon , mát mẻ , phù hợp gia đình , tiệc có thể trò chuyện . Bia ngon",20
2505,4 sao,"1. Thức ăn: cơm chiên sò điệp, cá trê chiên xù mắm xoài, vịt sốt tiêu rất ngon. Combo thịt nướng hơi ngán vì sườn, gà, chân gà ướp giống nhau & hơi ngọt. Vịt nướng chao đỏ hơi khô, sụn gà cũng ko thơm, bò nướng lá chuối thì vị không ngon & hơi khô, miến xào cua hơi lạc quẻ, móng heo chiên giòn khô cứng, cơm rang dưa bò bị khô & bò ko ngon. Nhưng nhìn chung là ăn được, ko có món nào quá dở.
2. Không gian: thoáng, nhưng hơi ồn. May mà mình book phòng riêng phụ thu 5% mới đỡ ồn. Cả nhóm mới nói chuyện nghe được.
3. Phục vụ: nhiệt tình, dễ thương, lên món nhanh.
4. Giá cả: giá ổn so với mặt bằng chung. Tụi mình ăn nhiều, uống sương sương thì cỡ 300-400k/đứa. Đây là đi đúng hôm thứ 3, giảm 20% thức ăn cho nhóm bạn.
Đánh giá chung: 7/10
Sẽ quay lại khi có dịp",170
2506,5 sao,quán nấu rất khẩu hợp vị,6
2507,3 sao,"(+) Quán ở vị trí khá dễ tìm.
Trang trí khá dễ thương, tạo cảm giác ấm áp.
Nhân viên phục vụ tận tình.
Thức ăn trang trí đẹp
(-) Có lẽ mình ăn không hợp vị nên thấy thức ăn không ngon lắm
Giá thức ăn hơi cao",49
2508,5 sao,"Đồ ăn khá ổn, giá cả phải chăng, nhân viên phục vụ tận tình. Quán nằm cuối đường Lam Sơn, gần sân bay nên có hơi vắng khách. Không gian ok lắm. Chúc quán sớm đông.",36
2509,5 sao,"Đồ ăn đậm vị, nhân viên nhiệt tình, khá là thoáng mát vì có lầu 2, phù hợp lai rai và hẹn hò, nên thử món lưỡi vịt xiên nhé",30
2510,5 sao,"- Quán dễ kiếm, ở ngay trung tâm nhưng không gian rộng thoáng, mát mẻ và sạch sẽ, view khá ok. Bàn ghế sắp xếp hợp lý và khá riêng tư, dễ ngồi.
- Nhân viên phục vụ dễ thương, nhiệt tình, lịch sự và tế nhị.
- Đồ ăn ngon, có món ốc bươu nướng tiêu xanh là tuyệt vời nhất. Ngoài ra cơm chiên nghêu, cá lăng nướng, lẩu cua nấu riêu cũng khá ngon... và thực sự là chất lượng vượt xa giá tiền. Mình nghĩ gọi cỡ 4 món là phù hợp cho 3 người rồi.
- Giá cả quá hợp lý cho vị trí, không gian, đồ ăn và chất lượng.
-> còn nhiều món ngon lắm, mọi người nên qua thử nhé. Quán cũng có nhiều chi nhánh đó.",135
2511,5 sao,"Đồ ăn tại quán ngon, đa dạng, các món chiên cũng như món riêu. Thiết kế quán thoáng mát. Tuy nhiên giá tiền cũng không phải rẻ. Nhưng đồ ăn ngon",31
2512,5 sao,"Không phải 1 nhà hàng sang trọng,  khẩu vị cũng ổn, nhưng giá thành hơi cao. Nhân viên phục vụ tốt.",21
2513,5 sao,Lần thứ 2 ghé lại đây. Thức ăn vẫn ngon và chất lượng. Giá phù hợp với vị trí trung tâm. Tuy nhiên ban đêm rất ồn do chủ yếu dân văn phòng đến ăn và uống bia. Nếu đi cùng gia đình rất khó nói chuyện,47
2514,4 sao,Quán nhiều món ăn đa dạng với giá tầm trung. Phục vụ nhanh và nhiệt tình. Không gian quán rộng rãi và thoáng mát nên rất phù hợp cho việc đi ăn cùng nhóm bạn bè hay đồng nghiệp !  Bãi đỗ xe lúc vào nằm xa quán nên hơi bất tiện lúc đầu. Đối với những bạn thích khẩu vị những món chua và cay nên tới đây để trải nghiệm nhé ! Do quán nằm xa vị trí nhà nên nếu có cơ hội lòng vòng gần đây sẽ quay trở lại.,94
2515,5 sao,"Quán phục vụ nhanh, đồ ăn ngon, nhân viên dễ thương. Sẽ quay lại nhiều lần",16
2516,5 sao,"Quán rộng rãi, phục vụ nhanh chóng, phù hợp nhóm bạn, gia đình. Đồ ăn khá ổn, giá chấp nhận dc",21
2517,5 sao,"Mọi thứ ổn áp, trừ việc ăn buổi trưa hơi nóng, đồ ăn hợp khẩu vị",16
2518,5 sao,"Quán thoáng mát, rộng rãi. Thức ăn ngon",8
2519,4 sao,"Một số đánh giá của mình tại Mộc Riêu & Nướng như sau:
1. không gian quán, quán có cả khu vực trên lầu mát mẻ tuy nhiên không gian hơi nhỏ
2. Thức ăn, các món ăn ở đây mình cảm thấy vừa miệng. Nhóm của mình hôm đó gọi một khay thịt nướng có nhiều loại thịt và nhiều loại nước sốt để chấm, mình thấy cũng khá ổn. Món tiếp theo là rau rừng xào tỏi cũng ok. Món cá lăng nướng muối ớt rất thấm và ăn ngon miệng tuy nhiên khẩu phần hơi ít, món salad rong biển ăn khá là ổn áp và món còn lại là cơm chiên dưa bò khá là cuốn luôn, ăn hoài mà vẫn thấy ngon. Ngoài ra, còn có một món khá là hao đó là bánh tráng nướng, ăn rất là vui miệng và ngon.
Một điểm trừ ở quán này đó là chỗ giữ xe. Hôm mình đến thì đoạn đường trước quán đang sửa nên không có chỗ để xe, phải gửi xe ở một nơi bên cạn, đi vào trong hẻm khá saau, nếu như hôm đó mà trời mưa thì đi lại khá là bất tiện tuy nhiên chỗ giữ xe rộng,để được nhiều xe máy.",213
